DGNX,BEAR_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"DGNX: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; RSI weak; ADX confirms bearish trend; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; price near 52-week low. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-96.6782%, slope=FALLING. Extended support: PPO=BEARISH, RSI=16.178, ADX=37.8868 BEARISH/STRONG, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=33.6348% HIGH, 52W=NEAR_LOW, Session=NORMAL -1.6598%.","DGNX: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; RSI weak; ADX confirms bearish trend; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; price near 52-week low. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-96.6782%, slope=FALLING. Extended support: PPO=BEARISH, RSI=16.178, ADX=37.8868 BEARISH/STRONG, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=33.6348% HIGH, 52W=NEAR_LOW, Session=NORMAL -1.6598%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=DISTRIBUTION;CMF=DISTRIBUTION,BEARISH_STRONG,BEARISH,HIGH,NORMAL,-1.6598,-0.4149,-1.25,NO_GAP,35.6731,VALID,329,,1.185,-96.6782,-17.0414,FALLING,-0.0591,-0.0646,0.0055,-0.4395,-0.4801,0.0406,-0.8705,-0.8694,-0.0011,-36.2641,-33.2005,-3.0637,BEARISH,16.178,BEARISH,37.8868,11.3966,35.7794,BEARISH,STRONG,-13407908,DISTRIBUTION,-0.4611,DISTRIBUTION,33.6348,HIGH,318.84,1.15,-99.6283,3.0435,NEAR_LOW
DIOD,BULL_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"DIOD: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=50.7837%, slope=RISING. Extended support: PPO=BEARISH, RSI=54.5583, ADX=44.0937 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=5.3126% HIGH, 52W=MID_RANGE, Session=NORMAL -1.4403%.","DIOD: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=50.7837%, slope=RISING. Extended support: PPO=BEARISH, RSI=54.5583, ADX=44.0937 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=5.3126% HIGH, 52W=MID_RANGE, Session=NORMAL -1.4403%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=DISTRIBUTION;CMF=ACCUMULATION,BULLISH_STRONG,NEUTRAL,HIGH,NORMAL,-1.4403,2.8323,-4.1549,NO_GAP,67.62,VALID,1255,,101.96,50.7837,13.5994,RISING,-1.9548,-2.0736,0.1189,-0.5584,0.924,-1.4823,5.4156,7.3489,-1.9333,5.3264,7.3431,-2.0167,BEARISH,54.5583,NEUTRAL,44.0937,28.6617,21.0191,BULLISH,STRONG,4904601,DISTRIBUTION,0.0842,ACCUMULATION,5.3126,HIGH,117.8,42.28,-13.4465,141.1542,MID_RANGE
DOCU,BEAR_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"DOCU: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; OBV distribution; CMF distribution; EMA200 structure weak. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-23.2683%, slope=FALLING. Extended support: PPO=BEARISH, RSI=43.8386, ADX=9.7357 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=4.8461% MEDIUM, 52W=MID_RANGE, Session=NORMAL -0.2324%.","DOCU: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; OBV distribution; CMF distribution; EMA200 structure weak. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-23.2683%, slope=FALLING. Extended support: PPO=BEARISH, RSI=43.8386, ADX=9.7357 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=4.8461% MEDIUM, 52W=MID_RANGE, Session=NORMAL -0.2324%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=DISTRIBUTION;CMF=DISTRIBUTION,BEARISH_WEAK,NEUTRAL,MEDIUM,NORMAL,-0.2324,-1.3723,1.1557,NO_GAP,58.7437,VALID,1255,,45.075,-23.2683,-4.3533,FALLING,-0.5331,-0.61,0.0769,-0.6862,-0.4091,-0.2771,-0.301,0.0022,-0.3032,-0.6461,0.0028,-0.6489,BEARISH,43.8386,NEUTRAL,9.7357,19.2888,23.8561,BEARISH,WEAK,-126504405,DISTRIBUTION,-0.1005,DISTRIBUTION,4.8461,MEDIUM,94.67,40.16,-52.3872,12.2385,MID_RANGE
DVLT,BEAR_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"DVLT: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; RSI weak; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-85.3841%, slope=FALLING. Extended support: PPO=BEARISH, RSI=39.6609, ADX=19.4669 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=11.2161% HIGH, 52W=MID_RANGE, Session=NORMAL -3.5893%.","DVLT: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; RSI weak; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-85.3841%, slope=FALLING. Extended support: PPO=BEARISH, RSI=39.6609, ADX=19.4669 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=11.2161% HIGH, 52W=MID_RANGE, Session=NORMAL -3.5893%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=DISTRIBUTION;CMF=DISTRIBUTION,BEARISH_WEAK,BEARISH,HIGH,NORMAL,-3.5893,0.8036,-4.3578,NO_GAP,3.6939,VALID,1255,,0.5399,-85.3841,-15.4055,FALLING,0.0007,0.0025,-0.0018,-0.0351,-0.0426,0.0074,-0.0598,-0.0559,-0.0039,-9.5975,-8.7864,-0.8111,BEARISH,39.6609,BEARISH,19.4669,20.4833,27.5339,BEARISH,WEAK,845038603,DISTRIBUTION,-0.3081,DISTRIBUTION,11.2161,HIGH,4.1,0.25,-86.8317,115.96,MID_RANGE
ECX,BEAR_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"ECX: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-30.578%, slope=FALLING. Extended support: PPO=BEARISH, RSI=45.622, ADX=14.352 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=7.5315% HIGH, 52W=MID_RANGE, Session=NORMAL 2.8302%.","ECX: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-30.578%, slope=FALLING. Extended support: PPO=BEARISH, RSI=45.622, ADX=14.352 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=7.5315% HIGH, 52W=MID_RANGE, Session=NORMAL 2.8302%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=ACCUMULATION;CMF=DISTRIBUTION,BULLISH_WEAK,NEUTRAL,HIGH,NORMAL,2.8302,0.9434,1.8692,NO_GAP,1.5701,VALID,1255,,1.09,-30.578,-5.7342,FALLING,-0.0109,-0.0154,0.0045,-0.018,-0.0122,-0.0058,-0.0178,-0.0133,-0.0045,-1.5895,-1.1812,-0.4083,BEARISH,45.622,NEUTRAL,14.352,20.0976,16.6254,BULLISH,WEAK,-37832007,ACCUMULATION,-0.1809,DISTRIBUTION,7.5315,HIGH,2.7,0.879,-59.6296,24.0046,MID_RANGE
EVER,BEAR_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"EVER: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-6.4474%, slope=FALLING. Extended support: PPO=BEARISH, RSI=55.3671, ADX=27.8463 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=8.0235% HIGH, 52W=MID_RANGE, Session=NORMAL -1.2552%.","EVER: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-6.4474%, slope=FALLING. Extended support: PPO=BEARISH, RSI=55.3671, ADX=27.8463 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=8.0235% HIGH, 52W=MID_RANGE, Session=NORMAL -1.2552%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=DISTRIBUTION;CMF=ACCUMULATION,BULLISH_STRONG,NEUTRAL,HIGH,NORMAL,-1.2552,-1.2552,0,NO_GAP,20.1812,VALID,1255,,18.88,-6.4474,-2.8812,FALLING,-0.4463,-0.5128,0.0665,0.5229,0.8385,-0.3156,1.2312,1.2555,-0.0244,6.9048,7.138,-0.2332,BEARISH,55.3671,NEUTRAL,27.8463,31.5881,20.1666,BULLISH,STRONG,8900858,DISTRIBUTION,0.1591,ACCUMULATION,8.0235,HIGH,28.73,13.88,-34.2847,36.023,MID_RANGE
EVGO,BEAR_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"EVGO: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-32.5353%, slope=FALLING. Extended support: PPO=BEARISH, RSI=43.1838, ADX=23.7264 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=7.2628% HIGH, 52W=MID_RANGE, Session=NORMAL 1.5625%.","EVGO: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-32.5353%, slope=FALLING. Extended support: PPO=BEARISH, RSI=43.1838, ADX=23.7264 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=7.2628% HIGH, 52W=MID_RANGE, Session=NORMAL 1.5625%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=ACCUMULATION;CMF=DISTRIBUTION,BULLISH_WEAK,NEUTRAL,HIGH,NORMAL,1.5625,-0.5208,2.0942,NO_GAP,2.8904,VALID,1255,,1.95,-32.5353,-5.7936,FALLING,-0.0117,-0.0167,0.005,-0.0526,-0.0512,-0.0014,-0.0475,-0.0323,-0.0152,-2.3335,-1.5845,-0.7489,BEARISH,43.1838,NEUTRAL,23.7264,19.9129,15.7633,BULLISH,WEAK,-30798679,ACCUMULATION,-0.1657,DISTRIBUTION,7.2628,HIGH,5.18,1.64,-62.3552,18.9024,MID_RANGE
FIVN,BULL_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"FIVN: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=1.3138%, slope=FALLING. Extended support: PPO=BEARISH, RSI=61.7244, ADX=29.4873 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=7.1841% HIGH, 52W=MID_RANGE, Session=NORMAL 0.86%.","FIVN: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=1.3138%, slope=FALLING. Extended support: PPO=BEARISH, RSI=61.7244, ADX=29.4873 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=7.1841% HIGH, 52W=MID_RANGE, Session=NORMAL 0.86%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=ACCUMULATION;CMF=ACCUMULATION,BULLISH_STRONG,BULLISH,HIGH,NORMAL,0.86,-0.86,1.7349,NO_GAP,20.8362,VALID,1255,,21.11,1.3138,-1.7773,FALLING,-0.1082,-0.1648,0.0566,0.5024,0.7705,-0.268,1.7091,1.926,-0.2168,8.7855,10.1393,-1.3538,BEARISH,61.7244,BULLISH,29.4873,32.6851,21.6202,BULLISH,STRONG,-33031845,ACCUMULATION,0.0788,ACCUMULATION,7.1841,HIGH,30.38,13.29,-30.5135,58.8412,MID_RANGE
FORM,BULL_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"FORM: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; ADX confirms bearish trend; OBV distribution; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=58.8075%, slope=RISING. Extended support: PPO=BEARISH, RSI=47.1365, ADX=34.5385 BEARISH/STRONG, OBV=DISTRIBUTION, CMF=NEUTRAL, ATRP=8.7894% HIGH, 52W=MID_RANGE, Session=NORMAL -2.0527%.","FORM: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; ADX confirms bearish trend; OBV distribution; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=58.8075%, slope=RISING. Extended support: PPO=BEARISH, RSI=47.1365, ADX=34.5385 BEARISH/STRONG, OBV=DISTRIBUTION, CMF=NEUTRAL, ATRP=8.7894% HIGH, 52W=MID_RANGE, Session=NORMAL -2.0527%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=DISTRIBUTION;CMF=NEUTRAL,BEARISH_STRONG,NEUTRAL,HIGH,NORMAL,-2.0527,2.3784,-4.3282,NO_GAP,81.4256,VALID,1255,,129.31,58.8075,19.3551,RISING,-4.3074,-4.8898,0.5824,-2.8926,-0.6938,-2.1988,3.1642,5.6611,-2.4969,2.323,4.1792,-1.8562,BEARISH,47.1365,NEUTRAL,34.5385,20.0202,20.6341,BEARISH,STRONG,18909727,DISTRIBUTION,-0.0239,NEUTRAL,8.7894,HIGH,159.09,26.08,-18.719,395.8205,MID_RANGE
FRSH,BEAR_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"FRSH: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; OBV distribution; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-22.0118%, slope=FALLING. Extended support: PPO=BEARISH, RSI=44.3347, ADX=12.8085 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=5.6491% HIGH, 52W=MID_RANGE, Session=NORMAL -3.4706%.","FRSH: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; OBV distribution; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-22.0118%, slope=FALLING. Extended support: PPO=BEARISH, RSI=44.3347, ADX=12.8085 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=5.6491% HIGH, 52W=MID_RANGE, Session=NORMAL -3.4706%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=DISTRIBUTION;CMF=ACCUMULATION,BEARISH_WEAK,NEUTRAL,HIGH,NORMAL,-3.4706,-1.6471,-1.8541,NO_GAP,10.5208,VALID,1165,,8.205,-22.0118,-3.8589,FALLING,-0.1818,-0.1822,0.0004,-0.1029,-0.0163,-0.0866,0.0542,0.1363,-0.0821,0.6343,1.5948,-0.9605,BEARISH,44.3347,NEUTRAL,12.8085,22.3811,32.5929,BEARISH,WEAK,-179838071,DISTRIBUTION,0.0605,ACCUMULATION,5.6491,HIGH,16.14,6.79,-49.1636,20.8395,MID_RANGE
FTCI,BEAR_ZONE,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"FTCI: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-34.7487%, slope=FALLING. Extended support: PPO=BEARISH, RSI=46.8266, ADX=20.7292 BEARISH/WEAK, OBV=ACCUMULATION, CMF=NEUTRAL, ATRP=12.1557% HIGH, 52W=MID_RANGE, Session=NORMAL 3.0952%.","FTCI: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-34.7487%, slope=FALLING. Extended support: PPO=BEARISH, RSI=46.8266, ADX=20.7292 BEARISH/WEAK, OBV=ACCUMULATION, CMF=NEUTRAL, ATRP=12.1557% HIGH, 52W=MID_RANGE, Session=NORMAL 3.0952%.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=ACCUMULATION;CMF=NEUTRAL,BEARISH_WEAK,NEUTRAL,HIGH,NORMAL,3.0952,0,3.0952,NO_GAP,6.6359,VALID,1255,,4.33,-34.7487,-6.2924,FALLING,-0.0001,-0.016,0.0159,-0.0869,-0.1078,0.0209,-0.118,-0.0995,-0.0185,-2.6374,-2.2197,-0.4177,BEARISH,46.8266,NEUTRAL,20.7292,19.1066,26.5898,BEARISH,WEAK,30097695,ACCUMULATION,-0.012,NEUTRAL,12.1557,HIGH,12.75,3.205,-66.0392,35.1014,MID_RANGE
